event_id,source_id,kind,geocent_time,ra,dec,sky_area_90_deg2,network_snr,family,tag,pair_id,source_index
2198,698,SIS,1186930049.5269842,4.055061352987127,0.3335015501799928,972.6753099144278,3.847665418337894,SIS,L2,698,7866
2199,699,SIS,1375141474.3770912,2.7844996606114285,0.512533684831136,62.72746309060112,15.151386758776123,SIS,L2,699,9936
2200,700,SIS,1429051930.5196395,4.652082362077424,-0.2501733755318331,317.4367828927372,6.735232955322601,SIS,L2,700,1281
2201,701,SIS,1219251359.560003,3.888462220915912,0.0200771547555323,218.80188958665298,8.112518719034089,SIS,L2,701,6480
2202,702,SIS,1249109917.3462453,3.6264940494827824,-0.1683400331188312,92.12935508805693,12.502078759532557,SIS,L2,702,3334
2203,703,SIS,1467027547.9382017,4.039391921474367,0.3716926221532236,2000.0,1.7777947632035445,SIS,L2,703,7779
2204,704,SIS,1233099500.1533186,5.695320782373111,0.0184212044369434,38.61266189180274,19.31151629730667,SIS,L2,704,9558
2205,705,SIS,1264868068.6024437,4.7357499491071255,0.2526784111467374,182.5629515005378,8.881266903539595,SIS,L2,705,1591
2206,706,SIS,1350041275.2577505,3.158072153745916,-0.7887884030537743,36.164330676812654,19.954508274125512,SIS,L2,706,891
2207,707,SIS,1246884619.5081246,0.3290751096295957,-0.0800925051185473,978.8391101064112,3.8355318132271625,SIS,L2,707,8762
2208,708,SIS,1242725499.4937506,1.841704281580896,-0.8950332363659832,21.24436769064862,26.03510546731769,SIS,L2,708,8766
2209,709,SIS,1301769575.0641043,2.4625765049510204,1.0962350299885109,211.23853164526784,8.256475110935446,SIS,L2,709,7
2210,710,SIS,1326816204.789467,0.2074240409854919,0.170033507356789,10.0,112.9348432195356,SIS,L2,710,5749
2211,711,SIS,1285861126.4358785,0.5732401529752069,-0.9260526368911778,41.91941507644992,18.534191203740985,SIS,L2,711,9245
2212,712,SIS,1262349614.1311162,1.610358185377191,1.3214871232897991,544.8454965679176,5.1409640066525775,SIS,L2,712,1562
2213,713,SIS,1305130625.9811304,4.3163705800891226,-0.6384036018729107,89.81312829829731,12.662263130736436,SIS,L2,713,6179
2214,714,SIS,1211013790.6575403,3.853207032304529,-0.2100652770870004,92.79677795722915,12.457038235918716,SIS,L2,714,9144
2215,715,SIS,1353092435.1984172,3.3612455656532174,1.133872688883029,132.50570171324674,10.42470953172874,SIS,L2,715,4051
2216,716,SIS,1169179706.6702406,1.4245544746564427,-0.2441093166350225,295.9411011913527,6.975552365446872,SIS,L2,716,7107
2217,717,SIS,1342051979.3406763,2.456922224109138,-0.4677153772918317,101.27581287116736,11.92417599059879,SIS,L2,717,7538
2218,718,SIS,1212786029.6691046,3.0033119138608773,0.0796605533856693,104.97096018976157,11.712420637254557,SIS,L2,718,7489
2219,719,SIS,1221947607.9618547,0.6034685025602097,-0.4157178194941699,97.38160719420557,12.160257658011814,SIS,L2,719,4513
2220,720,SIS,1399370466.096316,1.1930919629824717,0.5505716811939443,113.95653223271778,11.241173051616888,SIS,L2,720,9867
2221,721,SIS,1200345113.7537854,1.5263987627013915,0.0164703066894097,912.1471326877476,3.973276580358484,SIS,L2,721,3038
2222,722,SIS,1327804523.6628096,1.9444742825971488,1.2661286328096086,185.39843666649531,8.813090141818462,SIS,L2,722,3834
2223,723,SIS,1436956755.5799725,5.177288014673179,-0.3602931696266089,86.91011909948988,12.872001257325518,SIS,L2,723,5725
2224,724,SIS,1400796558.9335911,3.4588971787195697,-0.8923673969385234,231.91795151844025,7.879779465359729,SIS,L2,724,707
2225,725,SIS,1229952076.769331,0.6649702451356797,-1.4597350114069914,168.71201572311963,9.238644138046352,SIS,L2,725,7478
2226,726,SIS,1328102206.8098242,1.834951227620205,-0.6141972560184404,200.01371246525187,8.484990503880555,SIS,L2,726,3063
2227,727,SIS,1370094123.9556525,0.3193007586657199,1.2239976361958915,2000.0,2.204051079748717,SIS,L2,727,328
2228,728,SIS,1395703417.0257585,0.5957010313224443,-1.2977010487436846,173.91867746125033,9.09930314626298,SIS,L2,728,4393
2229,729,SIS,1402014788.1584835,3.5312271075169903,0.9629594866231552,438.17480060568965,5.732677983019457,SIS,L2,729,7935
2230,730,SIS,1419018061.8415515,1.1572780666978697,0.51372860876708,2000.0,1.757036751045286,SIS,L2,730,5084
2231,731,SIS,1449923097.3206954,3.5093173446542587,-0.1638551987500151,1303.8701043290275,3.323258178117377,SIS,L2,731,6114
2232,732,SIS,1228830229.08867,0.5550300776890591,0.7792373101920974,55.76985302177875,16.068727877662383,SIS,L2,732,5820
2233,733,SIS,1292545139.970343,3.987480271300911,-0.2686907759640898,70.6842561707011,14.273152302011214,SIS,L2,733,3289
2234,734,SIS,1367089411.0388873,5.20933673590873,0.158459872362234,1164.4272873064967,3.516616900575063,SIS,L2,734,7719
2235,735,SIS,1424423078.5964866,3.024705679917016,-0.4125610600547896,24.532136265815218,24.2277766789956,SIS,L2,735,6551
2236,736,SIS,1397697606.279181,3.438182714333192,0.3595120942734165,29.808115866752104,21.979306395325704,SIS,L2,736,8313
2237,737,SIS,1443862595.669235,5.122453518938564,0.4575645150057708,97.77772338905916,12.13560089954226,SIS,L2,737,8892
2238,738,SIS,1313041768.0962873,4.038156370477192,-0.5158734042956327,58.92418208414046,15.63271695360138,SIS,L2,738,6159
2239,739,SIS,1392098371.2261553,2.110859334269083,-0.280764289872504,10.0,38.3294981142547,SIS,L2,739,671
2240,740,SIS,1424974629.8907754,3.0700440603025823,0.1713205010476709,39.81429589224621,19.01786351078694,SIS,L2,740,8566
2241,741,SIS,1165879362.5942953,2.267800514669568,0.4803343381755433,28.532332607928208,22.465319890481076,SIS,L2,741,2412
2242,742,SIS,1282255971.1672783,1.417626169976295,0.690066192225791,1403.5941543422127,3.2030260490961817,SIS,L2,742,3954
2243,743,SIS,1461451278.300156,3.5093342630424127,-0.8790793756599607,39.681639242527375,19.049625569259145,SIS,L2,743,3844
2244,744,SIS,1395999065.1618671,2.6707407242191894,0.3302603692363353,64.43753561875775,14.948987705109452,SIS,L2,744,5842
2245,745,SIS,1164767654.1126056,4.649248795849786,-0.5027890308055273,177.6011266440861,9.004474816941618,SIS,L2,745,447
2246,746,SIS,1410520979.759742,2.263515896962033,-0.3892439775551839,405.52642210694063,5.95897643600077,SIS,L2,746,5221
2247,747,SIS,1181946892.6072671,3.5407651599808245,0.751133597490009,594.8332403774709,4.920209907829218,SIS,L2,747,1037
2248,748,SIS,1365418900.9056594,4.948017017370273,-0.9323829373390324,10.0,39.41094457916321,SIS,L2,748,6476
2249,749,SIS,1202711072.874148,1.3556755096138122,0.1061825250647913,706.6081219023325,4.514315764377766,SIS,L2,749,201
2250,750,SIS,1362010911.8904138,2.7285555212812107,0.5135798837359656,341.9160428827273,6.4896534622475714,SIS,L2,750,5737
2251,751,SIS,1170624522.6937528,0.8020412800853957,0.2651959082965583,118.56633101773491,11.0204811366506,SIS,L2,751,9627
2252,752,SIS,1137042333.994727,2.964458026911455,0.6037178539656528,212.34962243329477,8.234846334632232,SIS,L2,752,3632
2253,753,SIS,1418014984.7146168,1.280483308373678,0.0683337427204507,109.81938092769205,11.45095611997435,SIS,L2,753,1631
2254,754,SIS,1294135957.5136187,3.35497981635414,0.6023886657367199,11.780981710014553,34.961536040240034,SIS,L2,754,2634
2255,755,SIS,1307293953.8598585,0.770666085056397,-0.0842448359021619,11.792783889196173,34.94403696596953,SIS,L2,755,9580
2256,756,SIS,1127512012.8244748,5.595568131433678,-1.3966447820658108,12.833062674901166,33.49778481482767,SIS,L2,756,224
2257,757,SIS,1182982585.1134884,0.8832873323636287,-0.4520698275570637,1680.620992856098,2.927159273294637,SIS,L2,757,2941
2258,758,SIS,1320244945.4376442,0.2544389810478102,0.0426063599221665,468.6047752391812,5.543421362251553,SIS,L2,758,1123
2259,759,SIS,1142130596.2694097,2.0833526328462,0.2082530008962874,241.16751790108896,7.727194416129993,SIS,L2,759,973
2260,760,SIS,1288649626.681378,3.81897012947135,-0.084050909798771,147.72075043909578,9.873258173382972,SIS,L2,760,27
2261,761,SIS,1250448720.2869697,1.792778667556631,0.3011700250906734,128.78335743357056,10.574293840148258,SIS,L2,761,7244
2262,762,SIS,1153894014.0711837,3.206982364329137,0.3560432946929166,343.6432187817495,6.473324182382976,SIS,L2,762,5674
2263,763,SIS,1309386115.7144775,4.969290761524555,0.4132606283896401,1488.2310001947387,3.110613644516405,SIS,L2,763,7436
2264,764,SIS,1330152107.7573612,0.9667891943257816,0.833035271554325,611.3203233170959,4.853408305342694,SIS,L2,764,4022
2265,765,SIS,1420497858.6342735,1.5153429576265085,-0.5253892361777509,747.529970256156,4.389013750105961,SIS,L2,765,8448
2266,766,SIS,1175094640.330829,0.1572605046131732,0.310154377105153,48.67151563546764,17.200608490890637,SIS,L2,766,6035
2267,767,SIS,1216410289.805205,0.6767160648750215,-1.0885461365379847,304.26822272387767,6.879437781404937,SIS,L2,767,403
2268,768,SIS,1306315135.0387657,3.0278402088164054,0.5865339113345754,287.85005870337056,7.072909234178171,SIS,L2,768,8881
2269,769,SIS,1428984724.910868,3.6034527795969074,0.7217392212202188,23.901032516031243,24.54555829504164,SIS,L2,769,1258
2270,770,SIS,1245288286.9358728,3.552716630522547,0.7065419354650946,233.56657578207088,7.851920597615463,SIS,L2,770,7367
2271,771,SIS,1330408168.79925,4.666187625898854,0.862596167410181,208.96306238880763,8.30130716449268,SIS,L2,771,9420
2272,772,SIS,1453750405.2005904,0.2066456379882422,0.7561336868306782,81.03129586146156,13.330758288430005,SIS,L2,772,3876
2273,773,SIS,1177633056.0321243,2.166017680852724,0.3033438453022392,109.81329878064588,11.451273228354564,SIS,L2,773,3505
2274,774,SIS,1312420490.5744526,5.0465343616049845,0.2600925137072656,239.10067049695223,7.760520474679452,SIS,L2,774,2250
2275,775,SIS,1149549101.1354344,5.797701340570104,-0.2985950583982602,183.64766976239076,8.854999377404226,SIS,L2,775,360
2276,776,SIS,1291265107.4121535,3.428044523990862,0.9061348297991656,2000.0,0.7083349760726754,SIS,L2,776,7733
2277,777,SIS,1281725971.8107083,0.9103550839834068,0.1494716245354523,104.73071575776952,11.725846650741811,SIS,L2,777,8923
2278,778,SIS,1220711383.0704122,4.80495452791765,0.4024240401531599,46.888241993365064,17.52464669490145,SIS,L2,778,4636
2279,779,SIS,1169726041.051864,3.066837252215758,0.0323458266683676,314.2880172038755,6.768888098456958,SIS,L2,779,327
2280,780,SIS,1352424173.7791483,4.1140163574222495,0.8365153971099826,182.97192355273089,8.87133581196405,SIS,L2,780,704
2281,781,SIS,1200791063.8723772,0.2416059222188608,0.7685289579355655,14.662045137094085,31.33891597446352,SIS,L2,781,8079
2282,782,SIS,1221767043.5268502,2.945265695259097,0.6023361511692833,260.9111082181221,7.4290787383560115,SIS,L2,782,1937
2283,783,SIS,1169967892.0437877,2.45722106079063,0.1878080818826055,653.9601241636129,4.692514380741093,SIS,L2,783,2698
2284,784,SIS,1304208434.5763414,2.2509148395144134,1.046458269441953,181.84209063298076,8.898853110913118,SIS,L2,784,4910
2285,785,SIS,1317084258.4775813,4.3922024219103815,0.4003508270300234,16.272916686718844,29.747367964960407,SIS,L2,785,3710
2286,786,SIS,1238797065.478038,6.116130584614291,-0.8368459476550361,65.74342602219762,14.79977387562159,SIS,L2,786,842
2287,787,SIS,1410232743.8427243,0.5375435268627611,-0.3571129777360718,286.9269453791649,7.084277726873079,SIS,L2,787,6762
2288,788,SIS,1402310590.3639,0.1085560658761426,-1.3484210254709903,532.2467464598793,5.201453716103984,SIS,L2,788,8819
2289,789,SIS,1207710979.2355807,0.8804201642332861,0.309454682813443,61.951068716679025,15.246032620585874,SIS,L2,789,2800
2290,790,SIS,1218636314.4916816,0.6221652527004428,-0.2474249672685102,86.20409601551603,12.924605474616364,SIS,L2,790,79
2291,791,SIS,1255173430.1722536,0.0952099826611197,-0.571471930010296,25.272650175420925,23.87018874785214,SIS,L2,791,5490
2292,792,SIS,1288617270.5068288,5.414895330514438,-0.1185574028286638,10.0,42.1058961380026,SIS,L2,792,9941
2293,793,SIS,1265022410.6408274,4.214645019736135,0.6259469579181813,112.10223519013987,11.333762560502723,SIS,L2,793,7222
2294,794,SIS,1323647091.139953,6.122571032461485,0.0793933230162388,10.0,125.1254925491055,SIS,L2,794,3357
2295,795,SIS,1429162986.4449468,2.733385115125472,0.5707530351981024,20.220626321351503,26.68602842690553,SIS,L2,795,7766
2296,796,SIS,1327740096.6183505,2.090430432577684,-0.0545689180534976,17.801913010911697,28.44119950572378,SIS,L2,796,9447
2297,797,SIS,1175388616.173841,2.507020196924675,0.506648988682909,49.14212977591541,17.118048747924067,SIS,L2,797,3185
2298,798,SIS,1139304528.4307213,5.103689321600349,0.153435706888293,1233.454841584296,3.4168004769152,SIS,L2,798,1923
2299,799,SIS,1260321752.7297304,1.1564080382943802,0.9880529631117492,26.288603704386027,23.404398616380927,SIS,L2,799,3851
2300,800,SIS,1166254265.7513063,2.371478438143542,0.9622764994168947,69.27689046853448,14.417403495630928,SIS,L2,800,1310
2301,801,SIS,1261818314.5474164,5.548720483205579,-0.4823290923144916,124.37407752918025,10.760100054995693,SIS,L2,801,3690
2302,802,SIS,1251256859.369192,0.3702062379441196,1.2527431535640745,1221.131270215091,3.433998251867767,SIS,L2,802,7768
2303,803,SIS,1436693486.712042,4.666256373179623,0.5285946440236625,192.17435293182257,8.656324576672654,SIS,L2,803,4678
2304,804,SIS,1269205616.2014503,0.0161243096946456,-0.2608045890324498,12.18159824165851,34.3818396104958,SIS,L2,804,5544
2305,805,SIS,1162053274.5355844,1.30614647556552,0.9640765162790336,749.6013532643553,4.382945446130945,SIS,L2,805,4160
2306,806,SIS,1442581369.7756555,5.251944785961739,0.7638085902625767,254.86024821021198,7.516751538998756,SIS,L2,806,9286
2307,807,SIS,1274372896.6591318,3.1241187327525304,-0.5679871574242578,89.644616359255,12.67415866222774,SIS,L2,807,2430
2308,808,SIS,1172746046.8420322,3.591306584168488,-0.6692122390165965,614.390991367166,4.841264675382793,SIS,L2,808,827
2309,809,SIS,1472161754.3207538,0.4048551200432729,0.7291303956017315,1030.9546499895916,3.737330155997295,SIS,L2,809,3537
2310,810,SIS,1250884842.735458,3.580677667717038,0.6595192811504584,40.717934727377845,18.80565113100573,SIS,L2,810,4105
2311,811,SIS,1200068879.386443,1.1812209392748605,-0.0625818095819553,10.0,62.6169964478121,SIS,L2,811,9618
2312,812,SIS,1172028214.4922662,2.6233109856060133,0.657288429844602,261.6584355031152,7.418461990682402,SIS,L2,812,5010
2313,813,SIS,1295744006.028535,1.394175826065191,-0.2366688738684011,849.0574520816469,4.118249999085672,SIS,L2,813,299
2314,814,SIS,1256085361.2535293,6.195088591610916,-1.110094066038821,1011.0989316238116,3.7738481414882097,SIS,L2,814,958
2315,815,SIS,1393293819.750821,5.804826961214132,-0.8274881632131516,10.941513191506143,36.27793446278823,SIS,L2,815,6886
2316,816,SIS,1375746274.751723,5.446397346596655,-0.0379262794541299,21.296635246645497,26.003137335299986,SIS,L2,816,9963
2317,817,SIS,1163624986.40319,3.3287022045848875,-1.3068948472805464,34.754828016950036,20.355120334581752,SIS,L2,817,7990
2318,818,SIS,1411001883.199129,5.464149035704654,-0.8987322322772509,399.0643424027221,6.007029767114542,SIS,L2,818,1142
2319,819,SIS,1403779657.94553,4.709862529779974,-0.2863814377392955,756.320144982939,4.3634340060119765,SIS,L2,819,6665
2320,820,SIS,1414393082.2675817,4.469143115112163,0.6370179442110148,216.30715038006088,8.159166733154041,SIS,L2,820,5510
2321,821,SIS,1333823467.1027784,4.060249871870497,0.6735524556200746,83.15313463584108,13.159577112000614,SIS,L2,821,9260
2322,822,SIS,1442144639.0784187,3.148667089504193,0.7272612887797437,10.0,39.93220160173812,SIS,L2,822,3087
2323,823,SIS,1485471251.9563038,0.0804014022176543,0.0190673066325894,117.86340072061247,11.053295030687,SIS,L2,823,2366
2324,824,SIS,1334519534.145601,2.492561140712992,-0.3100249565476246,1335.7740467547924,3.283331592214633,SIS,L2,824,9898
2325,825,SIS,1298841462.682759,3.109380569969143,-0.0197008845683312,87.52006230264656,12.827069178684145,SIS,L2,825,6529
2326,826,SIS,1235593184.6451964,4.652752467481774,-0.4916508701866511,425.49805566632443,5.817447278270593,SIS,L2,826,8660
2327,827,SIS,1428959455.7341874,0.574549431728293,0.7476798470449889,145.0155435172765,9.964923493449556,SIS,L2,827,7467
2328,828,SIS,1337772103.7939548,0.789655055156671,-0.1265539475524354,838.8797584284315,4.143156978175032,SIS,L2,828,856
2329,829,SIS,1225650661.3639708,4.130298746968571,-0.8310257279592764,1267.0486659431474,3.371200619410183,SIS,L2,829,5538
2330,830,SIS,1392569553.2484336,0.6940139459050824,-1.514719205609622,1820.9186600517469,2.8121337512842053,SIS,L2,830,5411
2331,831,SIS,1389042371.5378172,1.0125391059322244,0.0468323920005326,157.77382220586819,9.553527820552254,SIS,L2,831,121
2332,832,SIS,1440738737.7892509,1.8544633355023887,0.2948682377335686,84.83500340628606,13.02847863855202,SIS,L2,832,1366
2333,833,SIS,1317502800.334834,4.084634609488469,-0.4353530378086558,150.67914674192434,9.7758531685839,SIS,L2,833,5778
2334,834,SIS,1391166457.8392222,3.6004849022186924,0.187120762392285,2000.0,2.0528841337083548,SIS,L2,834,5645
2335,835,SIS,1411624746.0755165,1.8125671884879675,0.7568302340745194,1420.5372100571672,3.1838671561131515,SIS,L2,835,6413
2336,836,SIS,1337453117.9435608,3.0723900257444177,1.0823551969788607,42.97566167596525,18.30500955983045,SIS,L2,836,1447
2337,837,SIS,1243292376.425197,3.257512189989616,-0.6849504204716594,1094.0640968089758,3.6279380531322696,SIS,L2,837,8040
2338,838,SIS,1299998813.814191,2.341927836592556,-0.1782369467509087,275.44127996037656,7.230473389759039,SIS,L2,838,5022
2339,839,SIS,1371622125.9798858,1.6123076837075836,0.2909694472476414,960.2498680689852,3.872479415999124,SIS,L2,839,9549
2340,840,SIS,1315614767.783125,5.941434561483207,0.3974883521986345,1001.0653053676729,3.792713530906622,SIS,L2,840,262
2341,841,SIS,1274057123.601781,0.3637252240429083,0.2181243534244095,2000.0,2.570907733367509,SIS,L2,841,5024
2342,842,SIS,1284833516.2317605,4.388074930099313,-0.0611525867216064,383.9953453002975,6.123761472006229,SIS,L2,842,3929
2343,843,SIS,1190269018.161214,3.865949543827937,-0.4886954107446273,893.0474947470154,4.01554010541245,SIS,L2,843,3781
2344,844,SIS,1372666824.1429636,1.0059042867349464,0.1661879669598503,2000.0,2.031155335940483,SIS,L2,844,9328
2345,845,SIS,1243108485.1743205,2.6821000061371683,0.6620828042698566,1089.864216161785,3.634921609268336,SIS,L2,845,4469
2346,846,SIS,1173660752.8919995,4.265919116450742,-0.4122627126862052,41.4079723132067,18.648300718700995,SIS,L2,846,9713
2347,847,SIS,1422942053.7990696,4.282936216912613,-0.5620298731280319,394.02297831660564,6.04533638106466,SIS,L2,847,9211
2348,848,SIS,1451121006.432562,5.000673505397158,-0.6982425934150738,72.47607778740792,14.095610965058553,SIS,L2,848,8398
2349,849,SIS,1289204280.1283958,6.128083152672066,0.1193468273896928,39.779291371786954,19.026229230519437,SIS,L2,849,1394
2350,850,SIS,1197349211.1512146,0.9715410291424476,1.2247253390112784,82.22472519539934,13.233661772529516,SIS,L2,850,1565
2351,851,SIS,1446932654.529889,3.138585614491288,1.0114477209328536,11.745624278785515,35.014118227013725,SIS,L2,851,814
2352,852,SIS,1202276452.41497,1.427871571128196,-0.5912631438869127,2000.0,1.5294578573987632,SIS,L2,852,1486
2353,853,SIS,1200831034.0046992,2.930192445374777,0.3507765544993125,113.68854696929435,11.254414031698936,SIS,L2,853,4617
2354,854,SIS,1165012058.7492533,5.892061291460716,-0.1014111601484072,12.167242196174525,34.4021170791322,SIS,L2,854,6307
2355,855,SIS,1322034272.225984,5.755641682013595,0.0545638644530081,224.35313717855215,8.011524638989378,SIS,L2,855,2489
2356,856,SIS,1187237964.992807,4.655435661506659,0.5189533141582964,289.836232331075,7.0486331535472,SIS,L2,856,8027
2357,857,SIS,1284502257.9023628,6.048090309713652,0.9315202833514574,889.8750037441475,4.022691632771418,SIS,L2,857,6912
2358,858,SIS,1423651698.697035,2.247536309698948,0.2613689763678517,89.58788282545363,12.678171124536393,SIS,L2,858,3454
2359,859,SIS,1219310512.490553,0.9630075576037128,1.0903581325720708,516.790953740893,5.278661273109122,SIS,L2,859,9430
2360,860,SIS,1365403866.446287,4.958702911340149,-0.0758881069784752,131.4334318127564,10.46714696990899,SIS,L2,860,1805
2361,861,SIS,1447092579.1402092,0.680991992411302,0.3645733197233836,67.59980582720638,14.595148623726963,SIS,L2,861,7708
2362,862,SIS,1298982839.8550732,1.4365141094900884,0.5671740542436876,372.7135347318959,6.215751794652168,SIS,L2,862,6116
2363,863,SIS,1319667484.7002635,0.0763820863002616,0.5090465798467252,59.045645967244674,15.616629501269143,SIS,L2,863,758
2364,864,SIS,1214644512.8155131,3.043012035449693,-0.4056481268443367,60.17543267163518,15.469334669164942,SIS,L2,864,4368
2365,865,SIS,1379881057.4265623,4.17305092271458,-1.2122173152460674,2000.0,1.527880793426183,SIS,L2,865,1579
2366,866,SIS,1364547769.8320944,1.836947378355896,-0.6116473075318534,31.619817856426234,21.340351285363106,SIS,L2,866,6983
2367,867,SIS,1240562734.7174537,3.374861701587331,1.0596351544250155,107.74619045624594,11.560597587168491,SIS,L2,867,5860
2368,868,SIS,1404230351.874779,1.6920784514036782,-0.1701175466088987,10.0,40.26190821496002,SIS,L2,868,634
2369,869,SIS,1385706593.025543,5.163990886250121,0.5799493107191428,1174.7523926967503,3.501128711146896,SIS,L2,869,7523
2370,870,SIS,1323778936.4245503,2.731980314274596,-1.1398371375012957,611.7163235967845,4.851837101402917,SIS,L2,870,5407
2371,871,SIS,1228496888.9089942,3.035223200026306,-0.950007315479173,27.7845277015084,22.76563332802852,SIS,L2,871,6897
2372,872,SIS,1292953570.2573452,2.9907574805831296,-0.1883747594323808,184.25479584622752,8.840398571515118,SIS,L2,872,7676
2373,873,SIS,1355668018.0775783,0.5077974532568829,0.4995726159010323,10.0,63.08525385079282,SIS,L2,873,7249
2374,874,SIS,1429390229.1693044,2.908888523491127,-0.1283589395581715,413.339278144017,5.902390076331279,SIS,L2,874,6021
2375,875,SIS,1128844197.8216848,2.3626788570516584,0.3978500370578544,473.2803756591623,5.5159712960360885,SIS,L2,875,3584
2376,876,SIS,1181664780.9219456,5.188356075445517,-1.0447433046022947,529.6270392493369,5.214301886923575,SIS,L2,876,2258
2377,877,SIS,1416422195.041598,3.931445142968793,-1.2479580549219245,46.115968969263704,17.67077417866375,SIS,L2,877,9014
2378,878,SIS,1419246017.8934815,5.571273110550645,0.978009655075628,2000.0,1.0420616444186064,SIS,L2,878,3580
2379,879,SIS,1444542595.8665018,5.268200592681295,-0.7111774453067891,2000.0,2.0332659117492966,SIS,L2,879,316
2380,880,SIS,1368749608.2453945,5.853932791501497,-0.4586964009905923,10.0,82.3600206011846,SIS,L2,880,9205
2381,881,SIS,1355099479.6328611,3.700568838532929,-0.150831507019326,119.99813480980077,10.95453628499129,SIS,L2,881,6557
2382,882,SIS,1427537275.8316932,3.171498595848389,0.0761376249480139,61.17996425289648,15.341811295030311,SIS,L2,882,4535
2383,883,SIS,1250420996.423598,2.636181967248165,-1.2945986450825355,113.07167587152458,11.28507192883198,SIS,L2,883,4317
2384,884,SIS,1319668292.6604462,3.956333568781877,-0.1580749783897598,25.36932449505887,23.824664538711016,SIS,L2,884,1193
2385,885,SIS,1400242389.3048704,0.2918800659785027,0.7651919017735956,16.472001014653884,29.567054775251588,SIS,L2,885,7468
2386,886,SIS,1198186193.2068484,6.195891586578439,-0.754466130124991,2000.0,2.425900137541804,SIS,L2,886,3036
2387,887,SIS,1166248468.7623367,4.3680695007979145,-0.9717373304594036,17.002257492917717,29.10234276460279,SIS,L2,887,9480
2388,888,SIS,1321333274.377207,4.524678368787908,-0.0100109580091908,1481.2750034087978,3.1179087368731238,SIS,L2,888,9825
2389,889,SIS,1179654672.8725476,3.159739739875625,0.3449723618455031,1473.1484164842304,3.126496842487592,SIS,L2,889,7672
2390,890,SIS,1484508555.3116882,3.886239038477945,-1.163914043812429,1077.8212691954986,3.655172446890695,SIS,L2,890,7287
2391,891,SIS,1397094102.4306874,5.845567799192807,0.280493972565592,150.85048787048382,9.770299717479254,SIS,L2,891,4168
2392,892,SIS,1135472420.9946449,3.2405367439028505,-0.5519737363786168,222.33207498277312,8.047855786626776,SIS,L2,892,2378
2393,893,SIS,1159718791.3815396,2.4930443494320835,1.325770854291212,101.41146984585625,11.91619790406857,SIS,L2,893,5138
2394,894,SIS,1366657741.1145637,1.5816939037790947,-0.5498814686502105,643.5779938592449,4.730212519620983,SIS,L2,894,4387
2395,895,SIS,1294709052.1304357,1.1040448607061817,-0.9624127870694822,113.7328751065712,11.25222057694665,SIS,L2,895,2897
2396,896,SIS,1262842889.4190466,1.69215484591721,0.8778710079818759,114.20955532788548,11.22871414018523,SIS,L2,896,5933
2397,897,SIS,1168122591.3456738,4.617887361253452,-0.9786383418065072,219.11872164043763,8.106651498410772,SIS,L2,897,3751
2398,898,SIS,1243125810.0333073,0.8467916452131866,0.0224623810155465,144.4240267445797,9.985309285238367,SIS,L2,898,4922
2399,899,SIS,1250316705.190875,3.410777840298491,0.6802448169863953,10.0,39.78735675836826,SIS,L2,899,5726
2400,900,SIS,1273254919.190369,4.423417332956439,-0.2919807287883697,30.29853168277387,21.800700815289684,SIS,L2,900,3249
2401,901,SIS,1160513227.6788764,1.1826632289015109,-0.0108415096969068,229.50413898583787,7.921108916341048,SIS,L2,901,8244
2402,902,SIS,1341438943.866808,5.8605703937680405,-0.8146462346627862,1436.5377501060564,3.166086124837064,SIS,L2,902,1674
2403,903,SIS,1286967616.6804438,4.8245317994933865,-0.5440318356108144,96.79611794628482,12.19697899815157,SIS,L2,903,8462
2404,904,SIS,1286016310.722412,1.7924381288138582,-0.6549998599057935,480.16150771172005,5.476304334432639,SIS,L2,904,2560
2405,905,SIS,1186006734.0774455,4.661025597651439,0.9240496606769324,31.601829717224184,21.34642401283194,SIS,L2,905,7927
2406,906,SIS,1418686013.0610497,4.929095717007006,0.2734546494587346,398.24310643557646,6.013220267589098,SIS,L2,906,6812
2407,907,SIS,1326120721.7658665,1.253140675779937,-0.7544198441949793,2000.0,1.3199047886383632,SIS,L2,907,2588
2408,908,SIS,1249712415.8072853,0.8691969224703662,0.4378007378423907,50.81934907664124,16.833200526743276,SIS,L2,908,5096
2409,909,SIS,1253860674.084945,3.749033221230431,-0.114790258230004,31.00514831572676,21.550846792288347,SIS,L2,909,4336
2410,910,SIS,1395562108.7733817,5.141818280591628,-0.5978667796525376,174.45261824744017,9.085367521866075,SIS,L2,910,8266
2411,911,SIS,1326988866.3009956,4.802832006821107,0.6349424555301687,19.20002118713858,27.38611276501856,SIS,L2,911,6736
2412,912,SIS,1407306751.049012,0.6950643543828658,-0.8056887696021696,462.37385855422355,5.580647739681044,SIS,L2,912,1410
2413,913,SIS,1426226616.492012,2.8732260886602305,-0.8393778169016148,219.8254822978309,8.09360916387956,SIS,L2,913,1298
2414,914,SIS,1274676229.9774094,1.8829647922419,-0.9463727128527232,117.63089264333463,11.064213555665582,SIS,L2,914,2066
2415,915,SIS,1409976723.3435442,6.009132837196948,-0.5653678578141808,127.92072801663036,10.609887643962194,SIS,L2,915,6757
2416,916,SIS,1145604824.3507595,4.561384232426444,-0.4146723725198937,121.62098965897776,10.881204677141792,SIS,L2,916,2450
2417,917,SIS,1256613690.927548,2.887663925449176,-0.3685049359762128,67.31177320435538,14.626342211039136,SIS,L2,917,8296
