event_name,catalog,gps_trigger_time,ra_median,dec_median,sky_area_90_deg2,network_snr,chirp_mass_median,mass_ratio_median,luminosity_distance_median,p_astro,far_hz,pipeline,source_path,skymap_file
GW241127_061008,GWTC-5.0-search,1416723026.233224,3.4157849118173047,-1.1637301502144641,115.19305280523265,29.83181320348428,42.40351535547827,0.4914007573302655,,1.0,3.202633013690135e-50,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241127_061008-gstlal_Skymap_SearchResultDataRelease.fits
GW241129_021832,GWTC-5.0-search,1416881930.6191788,3.321772232251561,-1.2988567943841969,488.67872492420196,16.10699109474111,34.83357448660222,0.9590675372192018,,1.0,1.252765266145305e-40,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241129_021832-gstlal_Skymap_SearchResultDataRelease.fits
GW241130_034908,GWTC-5.0-search,1416973766.6074421,4.0901904353555425,1.4479256183882903,559.17939112194,13.37194554110065,32.02910184520825,0.8821602043227099,,0.9999999999996578,7.978450941634167e-21,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241130_034908-gstlal_Skymap_SearchResultDataRelease.fits
GW241130_110422,GWTC-5.0-search,1416999880.113166,4.881941437495305,-0.9165162612356506,1224.3196049517899,10.279949,9.195196,0.6135609085817608,,0.99970824,1.730125e-11,MBTA,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241130_110422-mbta_Skymap_SearchResultDataRelease.fits
GW241201_055758,GWTC-5.0-search,1417067896.6271422,4.201498912931981,-1.2407885874274203,3419.282310590295,8.72037348111464,73.88586708868455,0.8821603179328055,,0.9178418456086337,2.629615153834708e-08,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241201_055758-gstlal_Skymap_SearchResultDataRelease.fits
GW241210_060606,GWTC-5.0-search,1417845984.847919,0.43748055592752605,1.2051669645856866,1173.3325160052116,12.40790819498632,30.72879514349738,0.9590674145412212,,0.9999999995295608,1.711891012571677e-17,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241210_060606-gstlal_Skymap_SearchResultDataRelease.fits
GW241210_120900,GWTC-5.0-search,1417867758.6401362,0.0,-0.4041410658307163,3352.1388189734016,8.453168874530636,44.7457110157901,0.88216031388166,,0.9667549255192501,9.016396222203252e-09,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241210_120900-gstlal_Skymap_SearchResultDataRelease.fits
GW241225_042553,GWTC-5.0-search,1419135971.2456858,1.4354901085462273,0.7419395556172255,3857.393593390524,16.46665233099227,9.87034662513617,0.3373482198945966,,0.9999696269236628,2.700262894104786e-15,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241225_042553-gstlal_Skymap_SearchResultDataRelease.fits
GW241225_082815,GWTC-5.0-search,1419150513.6668556,5.677262895964757,-0.21786525307601745,1148.9930002940878,17.51740219026514,65.1791814374189,0.8821603563154775,,1.0,2.029750514806957e-30,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241225_082815-gstlal_Skymap_SearchResultDataRelease.fits
GW241229_155844,GWTC-5.0-search,1419523142.7480469,4.4976316700806995,0.28509644025274605,5168.370267210366,7.936576940420644,62.61156809638599,0.9372414247752879,,0.9952386443347516,2.644010628270556e-09,pycbc,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241229_155844-pycbc_Skymap_SearchResultDataRelease.fits
GW241230_084504,GWTC-5.0-search,1419583522.5451941,2.362330413343887,0.5235987755982987,11585.60947849495,11.08187778995168,50.56468582785686,0.6865030975580024,,0.9999999811523547,1.002473244656632e-15,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241230_084504-gstlal_Skymap_SearchResultDataRelease.fits
GW241230_233618,GWTC-5.0-search,1419636996.0666616,0.7133010663668231,0.3675980636032756,1404.1382684382825,10.42737295481488,64.73111072019022,0.5808168391674534,,0.9470982885108792,1.509174037312599e-08,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241230_233618-gstlal_Skymap_SearchResultDataRelease.fits
GW241231_054133,GWTC-5.0-search,1419658911.6308684,1.1728786526483488,1.086053617735455,144.0437718593665,17.22009949047467,9.605409466629613,0.7009998557206752,,0.9999450777975651,4.631321414814025e-42,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW241231_054133-gstlal_Skymap_SearchResultDataRelease.fits
GW250101_011205,GWTC-5.0-search,1419729143.0425208,1.1075341288534328,0.3998963982267205,1218.6543728466145,9.650418670715833,29.36882012981698,0.6865031525397937,,0.9971570652952547,6.276924634405198e-10,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW250101_011205-gstlal_Skymap_SearchResultDataRelease.fits
GW250104_015122,GWTC-5.0-search,1419990700.3322093,1.184380430403352,0.7506422699845942,1668.0961198571943,11.2880577436922,65.1791814374189,0.8821603563154775,,0.9999986524057654,1.185160435507466e-13,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW250104_015122-gstlal_Skymap_SearchResultDataRelease.fits
GW250108_152221,GWTC-5.0-search,1420384959.709106,6.209554229361076,-1.1073814549606387,1084.157566201525,11.18482697811833,43.42835135719233,0.3235397056898538,,0.9999635472345969,4.778376728992819e-12,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW250108_152221-gstlal_Skymap_SearchResultDataRelease.fits
GW250109_010541,GWTC-5.0-search,1420419959.4809616,0.901980703276757,0.5708703387884199,714.2388920747031,11.96059891537138,42.92914027567986,0.9590675065095704,,0.9999999999979072,4.711331494787225e-20,gstlal,SearchSummaryTable + Archived_SearchResults skymap,data/gwtc5_raw/selected_skymaps/IGWN-GWTC5p0-59d160a18_25-GW250109_010541-gstlal_Skymap_SearchResultDataRelease.fits
